TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H
22/09/13;N;L;17;7;9;3;180;7,275;100,5;180;3;13,46;24;0;21,62
22/09/13;N;L;19;58;38;32;315;9,65;105,2;0;4;13,41;18;30;15,96
22/09/13;N;L;62;9;26;12;270;9,35;104,6;292;5;12,25;24;0;21,1
22/09/13;N;B;80;47;13;40;0;7,3;101,12;45;3;13,74;19;30;17,26
23/09/13;N;L;15;57;42;23;315;9,65;105,3;315;4;12,75;24;0;21,6
23/09/13;N;L;17;19;35;36;0;9,9;104,4;0;5;13,29;24;0;23,5
08/10/13;N;B;14;2;45;13;202;6,75;101;45;4;14,67;1;30;0,98
25/09/13;D;L;29;8;41;4;0;9,45;0;0;0;0;0;0;0
25/09/13;N;L;27;44;40;33;225;9,5;103,1;225;4;12,04;5;24;4,8
25/09/13;N;L;4;57;1;2;90;7,465;99,1;135;4;12,42;24;0;21,61
25/09/13;N;L;21;31;43;42;70;11,85;102;157;6;10,61;23;0;22,8
25/09/13;N;L;78;12;26;47;292;9,35;104,4;247;4;12,42;24;0;20,8
28/09/13;N;B;11;40;33;31;45;6,5;103,8;180;2;14;1;0;0,9
28/09/13;N;L;4;29;49;32;72;11,85;102,2;90;4;12,92;24;0;22,3
13/10/13;N;L;2;50;51;29;221;9,43;105,4;0;7;11,11;4;30;4,2
15/04/13;N;L;20;13;36;2;270;9,6;105,3;0;4;12,79;24;0;22
16/04/13;N;B;30;1;42;27;67;7,45;102,9;45;6;12,31;6;30;5,9
09/10/13;N;B;17;52;40;55;135;6,75;97;135;2;12,5;24;0;18,22
09/10/13;N;B;23;53;36;33;45;6,65;102,9;45;5;13,17;24;0;22,6
11/10/13;N;B;93;36;28;30;305;7,225;95,1;45;3;13,96;21;8;19,8
14/10/13;N;L;4;35;49;5;0;9,43;104,6;225;6;12,29;24;0;22,1
15/10/13;N;L;8;43;45;32;0;9,43;102,1;202;7;12,5;24;0;22,6
23/10/13;N;L;25;10;8;15;205;9,43;102,9;45;5;12,52;25;0;23,1
03/04/13;D;L;29;8;41;4;0;10,15;0;0;0;0;0;0;0
20/10/13;N;L;27;40;40;21;112;9,5;103,7;45;4;13,28;5;48;4
20/10/13;N;L;18;27;36;56;270;9,8;103,2;135;5;12,5;24;0;22,3
24/10/13;N;L;27;43;3;25;205;9,43;102,8;135;5;12,38;24;0;22,6
24/10/13;N;B;26;10;36;43;135;0;102,9;45;4;13,31;14;30;11,9
24/10/13;N;B;93;51;28;53;0;6,45;104,9;0;3;13,9;22;18;19,1
24/10/13;N;L;76;4;26;21;65;11,6;97,95;45;4;12,54;11;48;10,5
14/09/13;N;L;18;35;20;15;180;9,6;106,4;45;5;12,83;24;0;23,62
08/09/13;N;B;23;54;37;4;0;6,6;0;270;2;0;0;0;0
09/09/13;N;B;23;54;37;4;0;6,6;0;135;2;0;0;0;0
09/09/13;N;L;9;4;45;11;225;9,615;105,6;270;4;12,2;25;0;24,79
10/09/13;N;B;23;54;37;4;0;6,6;0;315;2;0;;0;0
11/09/13;N;L;85;7;27;46;143;11,85;101,9;135;5;12,2;20;0;20,45
12/09/13;N;B;23;54;37;4;0;6,6;0;270;4;0;0;0;0
14/09/13;N;L;33;16;43;28;225;9,65;102,3;202;6;12,96;13;30;10,65
14/09/13;N;L;64;31;15;27;67;9,35;104,4;67;4;12,21;17;12;14,9
14/09/13;N;L;76;3;26;14;60;11,85;102,5;135;2;12,17;18;0;19
24/04/13;N;B;31;14;32;4;321;7,2;101,7;45;3;10;1;0;0,45
24/04/13;N;L;10;58;41;25;0;10,2;99,21;270;4;11,5;24;0;20,87
24/04/13;D;B;33;40;34;2;0;6,3;0;0;0;0;0;0;0
24/04/13;N;L;26;15;37;1;157;9,5;106,3;0;3;13,26;13;30;13,27
23/09/13;N;L;13;3;6;8;135;7,175;99,1;180;4;12,91;23;0;20,9
23/09/13;N;L;67;58;25;41;270;9,35;104,4;247;4;12,33;24;0;20,9
23/09/13;D;L;37;42;44;49;0;9,5;0;0;0;0;0;0;0
23/09/13;N;B;83;55;18;1;310;6,8;101,39;135;4;14,79;24;0;21
25/09/13;N;B;92;40;24;7;315;7,25;101,6;315;3;13,5;24;0;20,2
26/09/13;D;L;26;12;40;25;0;9,45;0;0;0;0;0;0;0
26/09/13;N;L;25;19;39;29;202;9,5;103,1;180;5;12,57;3;30;3,15
12/04/13;N;B;34;38;42;4;67;6,3;105,2;0;2;13,24;17;36;17,64
12/04/13;N;B;16;6;36;6;90;7,45;103,9;225;3;13,45;5;30;5
12/04/13;N;L;12;15;41;29;337;8,1;102;135;4;14,09;23;8;20,7
10/10/13;N;B;15;12;37;20;247;6,75;93,5;135;3;12,38;24;0;16,96
12/10/13;N;B;32;12;42;34;45;6,65;102,8;45;3;14,26;11;30;10,3
12/10/13;N;B;28;46;40;0;67;6,65;103,2;45;1;12,98;4;42;3,2
11/01/13;N;L;31;59;41;32;270;10,2;102;180;5;12,16;25;0;22,3
27/10/13;N;L;34;8;9;30;210;9,43;102,4;112;4;12,5;24;0;22,8
28/10/13;N;L;35;57;13;42;194;9,43;102,9;135;4;12,5;24;0;23
21/10/13;N;B;21;6;37;0;135;6,75;88;45;2;12,52;23;0;16,27
21/10/13;N;L;12;30;37;30;90;9,8;103,9;90;4;12,96;25;0;23,8
21/10/13;N;L;20;21;17;48;205;9,43;102,1;45;5;12,48;25;0;22,8
09/09/13;N;L;73;48;16;36;157;9,6;104,4;135;4;12,75;24;0;20,9
11/01/13;N;L;6;21;65;17;207;9,3;105,14;180;4;12,21;24;0;28,7
11/01/13;N;L;25;23;38;43;180;9,5;104,8;180;9;12,05;8;48;9,35
25/10/13;N;L;29;33;0;32;210;9,43;102,5;135;5;11,92;24;0;22,5
21/09/13;N;L;17;15;14;29;180;7,385;103,9;45;3;13,5;2;0;1,78
21/09/13;N;L;56;21;26;44;270;9,35;104,6;247;4;12,33;24;0;21,1
11/09/13;N;L;15;49;35;56;225;9,62;104,5;45;5;0;24;0;23,06
12/09/13;N;L;18;5;35;14;180;9,595;105,7;0;4;12,75;24;0;22,88
13/09/13;N;L;1;55;5;19;90;9,7;100,33;225;4;12;0;30;0,56
19/09/13;D;B;29;8;41;4;0;6,5;0;0;0;0;0;0;0
19/09/13;N;L;24;0;39;14;0;9,65;0;270;2;0;0;0;0
19/09/13;N;L;32;41;42;30;225;9,9;102;270;5;12,67;19;30;17,9
07/04/13;N;B;25;48;38;43;0;5,8;103,2;135;5;14,21;24;0;22,4
10/02/13;N;L;32;32;42;16;225;11;104,5;225;2;12,55;22;0;20,69
09/04/13;N;B;32;34;42;36;67;6,8;103,2;270;4;12,89;13;30;12,7
09/04/13;N;L;9;30;43;57;225;8,1;102;247;5;12,92;2;30;2,4
12/04/13;N;B;6;42;55;34;0;6,75;98,1;90;3;12,5;22;0;17,48
10/04/13;D;B;26;26;40;46;0;6,3;0;0;0;0;0;0;0
11/04/13;D;B;29;8;41;4;0;6,3;0;0;0;0;0;0;0
04/04/13;D;L;26;12;40;25;0;10,15;0;0;0;0;0;0;0
29/09/12;N;B;34;4;43;9;67;6,8;102,2;67;1;13,33;19;12;19,92
14/02/13;N;B;14;44;7;7;304;6,65;105,66;45;3;13,46;24;0;26,5
14/02/13;N;B;5;33;37;36;270;6,75;102,4;315;6;12,17;24;0;19,8
20/04/13;N;L;6;43;55;22;0;10,2;98,19;315;4;10,29;24;0;20,83
14/04/13;N;L;32;39;42;36;247;9,5;102,9;135;3;13,23;19;30;17,4
13/04/13;N;B;22;20;36;30;90;7,45;104,4;315;3;13,52;23;0;22,8
14/04/13;N;L;19;26;36;45;292;9,5;107;292;6;16,8;17;30;9,18
29/09/12;N;L;9;8;39;57;0;9;105;0;8;11,21;24;0;24,22
29/09/12;N;B;12;5;45;43;135;6,75;105,4;45;3;14;1;30;1,1
30/09/12;N;B;17;8;41;39;135;6,75;105,3;135;3;13,63;24;0;18,5
28/03/13;N;L;24;30;38;57;225;9,42;104,7;45;3;13,25;8;0;6,8
20/04/13;D;L;26;12;40;25;0;10;0;0;0;0;0;0;0
12/03/14;N;B;35;55;43;26;67;6,65;101,2;315;3;11,95;22;0;18,8
12/03/14;N;B;55;27;26;49;254;7,2;101,7;135;3;12,31;12;6;11,3
12/03/14;N;L;5;1;55;13;225;11,65;99,3;180;3;12,52;22;12;20,45
23/03/14;N;B;19;55;13;45;0;6,55;105,3;315;3;13,17;24;0;22,9
17/04/13;N;L;24;42;37;29;157;9,5;102,8;45;8;13,81;12;1;10,9
17/04/13;D;L;39;6;44;3;0;9,45;0;0;0;0;0;0;0
16/04/13;N;L;3;38;41;34;225;9,8;104,9;270;2;13,22;9;0;7,9
17/04/13;N;L;0;31;37;38;225;0;104,6;45;3;13,08;24;0;20,4
28/03/13;N;L;11;19;37;16;112;7,4;105,4;315;4;14;4;0;3,5
28/03/13;N;L;14;35;36;56;292;9,4;102;135;4;12,48;25;0;23,3
28/03/13;N;L;36;29;43;19;247;9,75;105,4;315;3;13,16;9;30;9,5
31/03/13;N;L;24;20;37;10;225;9,75;110,9;225;7;19,89;9;24;10,4
01/04/13;D;L;39;6;44;3;0;9,8;0;0;0;0;0;0;0
01/04/13;N;L;34;27;35;48;0;9,5;102,8;45;4;13,49;19;12;17,5
26/03/14;N;B;56;10;25;41;241;6,4;99,4;112;3;10,92;24;0;23,7
04/10/12;N;B;33;54;42;20;45;6,75;105,6;315;3;13,48;15;30;11,8
01/10/12;N;L;6;29;47;34;26;9;105,02;202;6;12,79;24;0;25,4
02/10/12;N;L;0;16;50;19;75;9;105,1;270;5;13,08;24;0;23,6
17/04/13;N;L;20;14;57;43;0;10,2;98,92;225;3;12;2;0;1,57
26/03/13;N;L;24;27;38;57;225;9,4;102;225;5;0,98;12;18;10,9
11/12/12;N;L;23;11;34;24;135;8;103,7;315;5;12,39;23;0;17,3
10/12/12;N;L;1;50;5;14;181;9,2;105,5;225;3;13;1;0;0,83
08/04/13;D;B;33;40;34;2;0;6,3;0;0;0;0;0;0;0
09/04/13;N;B;28;28;35;37;292;6,3;105,4;292;6;10,84;22;30;24,41
10/04/13;N;L;11;49;37;56;157;8,1;102;225;3;13,46;24;0;22,6
24/03/14;N;B;19;34;18;50;0;6,55;105,4;45;6;12,29;24;0;22,7
24/03/14;N;B;49;2;29;39;0;6,4;99,1;0;0;11,93;5;42;5,5
05/04/13;N;B;30;41;41;31;67;6,65;105,3;180;3;13,4;5;0;4,1
12/02/13;N;L;37;38;43;9;202;9,6;103,5;315;5;13,28;6;42;6,35
13/02/13;N;B;37;29;43;11;67;6,75;102,6;270;3;13,82;22;0;19,1
13/02/13;N;L;39;48;41;49;202;6,6;103,8;90;4;13,23;26;0;24,86
30/09/12;N;L;9;20;43;53;29;9;105,09;0;8;10,46;24;0;25,4
15/02/13;N;B;26;43;36;29;135;6,75;104,9;22;6;12,85;17;48;15,38
20/02/13;D;L;26;12;40;25;0;8,55;0;0;0;0;0;0;0
21/04/13;N;L;25;36;37;51;157;10;106,3;0;5;12,35;13;36;13,88
05/02/13;N;B;28;41;35;0;247;7,3;103,2;90;7;14,26;19;0;17,95
05/02/13;N;L;9;55;4;48;113;10,1;105,4;135;3;13;24;0;27
05/02/13;N;B;28;50;40;43;90;6,75;104,9;90;4;12,56;7;48;6,75
06/02/13;N;B;31;12;43;9;165;5,33;101,9;225;3;12,21;24;0;21,8
29/09/12;D;B;29;8;41;4;0;6,25;0;0;0;0;0;0;0
30/09/12;N;B;33;28;42;31;0;6,25;105,1;90;4;13;16;0;15,2
17/04/13;N;B;17;57;40;51;135;6,75;105;0;3;13,54;24;0;22,3
18/04/13;N;B;21;35;30;40;135;6,75;105;0;3;13,33;24;0;22,1
29/03/13;D;B;29;8;41;4;0;6,3;0;0;0;0;0;0;0
29/03/13;N;B;30;39;41;36;67;6,3;107,2;45;5;12,96;5;24;5,8
21/04/13;N;L;32;15;42;28;247;9,5;106;225;4;12,85;24;12;26,2
21/04/13;N;B;33;23;42;8;112;6,75;101,8;225;7;11,04;19;12;15,7
21/04/13;N;L;2;43;53;21;0;0;98,75;315;3;11,83;24;0;19,78
21/04/13;N;B;30;48;31;4;40;7,2;100,7;315;3;12,86;3;30;3,2
18/01/14;N;L;73;41;33;15;45;9,7;101,7;270;5;13,25;24;0;20,05
18/01/14;N;B;53;25;26;47;0;6,9;98,8;315;2;14,08;17;24;14,8
18/01/14;N;L;7;1;3;44;0;10;104,5;135;4;13,17;24;0;26
17/04/13;N;B;36;26;43;5;67;7,45;105,2;45;7;11,52;23;0;22,8
18/04/13;N;L;13;58;54;37;0;8,2;99,17;225;4;11,32;25;0;19,4
18/04/13;N;L;18;6;36;21;270;9,5;102,8;315;4;13,64;25;0;22,4
18/04/13;N;L;32;20;42;47;247;10;105,1;247;5;11,75;24;36;24,24
11/12/12;N;L;2;0;4;50;270;9,2;105,92;225;2;12,17;24;0;26
11/12/12;N;L;6;21;47;47;22;9,8;103;90;6;12,67;24;0;22
01/04/13;N;L;5;2;52;39;0;10,3;104,8;135;5;12,42;24;0;24,43
01/04/13;N;L;18;6;36;40;0;9,75;109,8;270;5;12,5;24;0;27,6
29/03/13;N;L;19;18;36;54;270;9,42;104,9;135;4;13,42;24;0;21
10/04/13;N;B;25;14;39;36;22;6,3;105,2;135;2;12,54;24;0;24,97
14/03/14;N;L;6;9;49;25;247;11,65;103,9;270;3;12,58;24;0;24,45
14/03/14;D;L;37;34;44;44;0;9,6;0;0;0;0;0;0;0
15/03/14;N;B;34;15;43;13;247;9,55;105,1;225;5;11,79;14;30;14,15
27/03/13;N;B;25;16;39;37;22;6,3;105,2;67;3;12,33;24;0;24,4
27/03/13;N;L;21;22;36;60;270;9,4;102;225;5;12,08;24;0;22,5
12/02/13;N;B;4;0;4;56;0;6,65;105,66;0;0;12,46;24;0;26,5
13/02/13;N;B;9;49;4;36;293;6,65;105,66;270;3;12,08;24;0;26,5
11/04/13;N;L;34;38;43;59;225;9,5;105,8;315;2;12,97;14;30;13,72
24/03/14;N;L;71;33;40;7;270;11,65;105,5;0;4;12,58;24;0;24,1
24/03/14;D;B;;;;;0;6,55;0;0;0;0;0;0;0
25/03/14;N;B;27;0;35;19;112;6,45;103,5;270;4;13,09;16;12;15,2
25/03/14;N;B;53;23;26;26;0;6,4;99,3;135;5;11,35;23;0;22,1
25/03/14;N;B;2;55;3;7;270;6,75;105,2;225;3;12,94;18;42;17
25/03/14;N;B;19;7;23;39;45;6,55;105,4;45;6;12,25;24;0;23,45
05/04/13;D;L;26;24;38;12;0;10,15;0;0;0;0;0;0;0
06/04/13;N;L;28;30;35;32;112;0;105,2;135;4;11,75;20;0;21,71
06/04/13;N;B;30;43;35;14;270;6,8;102,5;225;4;12,94;18;0;15,6
06/04/13;N;B;36;26;43;55;67;6,65;105,2;180;5;13,13;23;0;20
06/04/13;N;B;6;14;50;0;180;6,75;99,5;225;3;11,9;20;0;16,47
06/02/13;N;L;24;29;38;55;202;10;102;135;3;12,63;8;12;7,6
13/02/13;N;B;9;10;39;52;225;6,75;100;45;4;12,47;17;0;12,6
12/02/13;N;L;19;30;34;5;337;8,84;104,8;225;4;13,28;18;18;14
19/04/13;N;L;11;9;57;38;0;10,2;106,79;315;4;12;24;0;25,77
02/03/13;N;L;38;26;42;10;112;0;104,8;225;4;13,27;22;0;18,5
02/03/13;N;L;34;46;42;30;225;0;105;225;5;11,68;18;30;19,1
02/03/13;N;L;29;22;35;8;112;9,4;103,5;90;4;13,13;24;0;22,9
03/10/12;N;L;54;55;30;45;315;9,65;104,7;45;3;13,08;24;0;23,8
02/10/12;N;L;37;42;43;53;247;8,935;102,4;270;3;13,33;4;12;3,77
03/10/12;N;L;30;50;41;52;247;9,1;105,2;225;4;13,28;25;0;25,25
06/02/13;N;L;4;0;4;43;91;10,1;105,4;135;3;13,67;24;0;27
06/02/13;N;B;19;47;32;26;247;6,7;105;225;5;12,96;25;0;21,5
06/05/12;N;L;1;48;41;11;0;9,5;104,8;225;4;12,44;24;0;22,4
19/04/13;N;B;25;12;39;22;45;6,75;105;0;2;12,54;24;0;20,7
15/04/13;N;L;13;58;36;48;315;9,5;105,7;315;5;12,12;25;0;23,58
16/04/13;N;L;7;16;38;38;315;9,5;105,2;45;3;12,75;24;0;22,3
17/04/13;N;L;1;34;39;14;315;9,5;104,9;0;0;13;24;0;21,69
31/03/13;N;L;13;12;37;7;315;9,42;104,5;270;4;12;6;0;5
04/10/12;N;L;30;49;35;52;90;9,4;105;315;3;13,71;24;0;26,6
19/01/14;D;L;37;34;44;43;0;9,55;0;0;0;0;0;0;0
19/01/14;N;L;36;12;44;47;247;9,7;105,1;315;4;13,43;3;30;3,4
19/01/14;N;L;69;53;34;58;45;9,7;111,4;225;5;12,67;24;0;27,25
20/01/14;N;L;30;43;41;7;202;9,55;105;225;4;12,69;26;0;24,7
07/05/12;N;L;8;23;36;46;112;9,5;105,1;202;4;12,46;24;0;22,7
07/05/12;N;L;29;54;35;25;90;8,5;105;292;3;12,79;24;0;21,8
08/05/12;N;L;49;24;25;10;67;11,25;104,5;90;6;9,83;24;0;29,1
30/03/13;N;B;36;18;43;29;67;6,3;105,9;135;5;12,64;22;0;25,55
29/03/13;N;L;10;9;40;7;337;9,5;101,9;270;4;12,88;24;0;22,3
01/04/13;N;L;7;48;37;1;270;9,42;104,9;225;4;12,54;24;0;20,1
02/04/13;N;L;32;19;42;45;247;9,75;105,2;225;4;12,05;24;54;25,5
15/03/14;N;L;13;17;47;52;225;11,65;105;22;0;12,72;25;0;24,8
06/04/13;N;B;34;38;43;59;45;6,75;105,2;90;4;13,81;21;30;19,05
13/02/13;N;L;18;25;39;48;337;8,84;104,9;225;5;12,29;24;0;20
16/03/14;N;L;20;26;45;58;225;11,65;105,2;225;4;13;24;0;23,9
25/03/14;N;L;13;28;45;5;225;7,4;101;135;3;11,82;2;12;1,45
26/03/14;N;B;33;12;33;22;112;6,45;103;270;3;13,38;24;0;21,5
07/04/13;N;B;0;28;50;46;0;6,75;98,73;135;3;12,09;23;0;18,66
06/02/13;N;B;33;26;42;12;67;6,75;104,9;90;6;14;15;0;12,4
19/04/13;N;B;6;15;41;29;337;6,65;105,5;315;4;12,79;24;0;22
20/04/13;N;B;1;36;39;6;112;6,75;104,9;0;4;12,75;4;0;3,5
21/04/13;N;B;7;16;38;22;112;6,75;104,8;135;4;12,71;24;0;21,14
13/04/13;N;L;12;13;45;36;0;8,1;102;315;3;13,5;24;0;20,8
12/02/13;N;B;30;41;41;45;67;7;101,8;315;3;13,64;5;30;4,5
28/09/12;N;B;28;29;42;29;270;6,5;0;270;2;10;1;0;0,7
19/04/13;D;L;29;8;41;4;0;10;0;0;0;0;0;0;0
19/04/13;N;L;9;4;33;22;225;9,9;100,4;0;6;12,27;22;30;17,3
20/04/13;N;L;12;7;29;39;225;9,9;100,6;45;4;12,13;24;0;19,2
21/04/13;N;L;15;6;25;56;225;9,9;100,7;45;3;12,42;24;0;18,5
16/04/13;N;B;12;3;45;45;157;6,75;105;135;3;15,45;1;6;1,1
15/04/13;D;B;39;6;44;3;0;6,3;0;0;0;0;0;0;0
28/09/12;D;B;26;12;40;25;0;6,25;0;0;0;0;0;0;0
18/04/13;N;B;11;57;37;3;292;6,65;105,2;315;2;12,63;17;30;16,5
27/03/13;D;B;26;12;40;25;0;6,3;0;0;0;0;0;0;0
31/03/13;N;L;1;14;50;39;0;10,3;105,5;90;3;12,67;15;0;14,97
01/04/13;N;B;16;5;35;55;67;6,65;105,9;180;4;13,2;22;30;18
02/04/13;N;B;23;24;36;0;112;6,65;104,9;90;4;13,43;23;0;19,1
11/04/13;N;L;34;1;43;11;247;9,7;102,9;225;3;12,28;14;30;15,7
24/04/13;N;L;7;5;40;20;157;9,9;99,1;90;6;12,05;19;30;19,5
25/04/13;N;B;30;8;33;30;112;6,6;103;45;6;12;24;0;19,62
25/04/13;N;B;27;53;35;28;307;7,2;102,9;315;4;12,35;23;0;21,6
25/04/13;N;L;31;47;34;20;112;9,5;103,76;0;3;13,08;24;0;23,2
25/04/13;N;L;10;29;37;31;0;10,2;94,16;135;3;10,6;25;0;19,97
03/03/14;N;L;2;53;46;58;225;10,3;101,4;270;9;7,14;3;30;3,4
02/03/14;N;L;27;2;13;43;90;10,4;105,2;90;8;11,09;23;0;22,9
24/02/14;N;L;25;41;38;3;202;9,4;102;45;6;12,53;7;54;6,9
13/02/14;N;L;17;37;19;50;0;10;105,8;0;5;13,33;24;0;24,6
06/03/14;N;L;11;47;2;50;112;10,38;107,3;135;2;12,63;24;0;23,8
06/03/14;D;L;37;35;44;46;0;9,6;0;0;0;0;0;0;0
07/03/14;N;L;33;37;43;7;270;9,6;105;45;2;12,53;17;0;16,5
18/03/14;N;B;7;22;38;24;67;6,65;103,9;67;3;13,38;24;0;20
26/03/14;N;B;6;55;3;58;270;6,75;105;225;3;12,61;23;0;21,8
27/03/14;N;B;11;37;5;27;315;6,75;105;315;3;12,29;24;0;22,4
27/03/14;N;B;12;1;45;46;135;6,65;101,9;45;5;12,38;2;6;1,5
14/02/14;N;L;17;38;14;49;0;10;105,9;0;3;13,38;24;0;23,4
15/02/14;N;L;16;3;10;40;0;10;105,8;315;3;13,33;24;0;23,5
16/02/14;N;L;12;42;6;44;0;10;105,4;315;3;13,29;24;0;23,9
20/09/12;N;L;6;45;3;26;225;9,85;105,1;270;3;12,57;3;30;3,5
19/03/14;D;L;22;38;40;55;0;8,3;0;0;0;0;0;0;0
19/03/14;N;L;40;32;42;17;270;11,65;105;315;6;10,64;25;0;24,9
23/09/12;N;L;8;6;4;3;270;9,85;105,6;247;4;11,21;24;0;24,72
23/09/12;N;L;13;35;44;7;315;8,4;105;90;3;13,13;24;0;19,2
23/03/14;N;L;14;3;44;11;315;9,07;103,5;135;5;12,42;24;0;20,3
23/03/14;N;L;64;2;40;40;270;11,65;105,8;270;7;9,56;25;0;25,7
03/10/12;N;L;25;3;38;46;157;9,4;106;135;3;12,53;9;30;10,1
04/10/12;N;B;24;44;39;43;97;6,7;105;0;4;7,94;15;30;12,8
04/10/12;N;L;60;45;33;9;315;9,65;104,6;315;5;12;25;0;24,1
04/10/12;D;L;39;6;44;3;0;0;0;0;0;0;0;0;0
04/10/12;N;L;36;18;43;23;225;9,9;105,2;225;3;0;10;0;9,45
07/10/12;D;L;26;12;40;25;0;9,9;0;0;0;0;0;0;0
24/09/12;N;L;65;32;24;11;85;10,6;113;247;4;12,7;23;0;28,3
23/09/12;N;L;59;56;25;40;101;10,6;107;157;3;12,72;16;12;18,7
17/01/14;N;L;11;55;5;39;0;10;105,5;0;0;13,33;24;0;24
18/01/14;N;L;34;28;43;47;225;9,4;104,6;180;5;12,74;11;42;9,7
19/01/14;N;L;3;23;2;2;0;10;103,5;180;3;13,04;23;0;21,5
20/01/14;N;L;1;20;3;38;0;10;103,8;135;4;13,08;24;0;21
21/01/14;N;L;26;4;37;8;135;9,4;103,8;180;6;11,43;17;30;15,5
07/10/12;D;L;26;12;40;25;0;9,9;0;0;0;0;0;0;0
07/10/12;N;L;25;15;39;26;225;9,9;102,8;45;4;12,42;3;18;3
03/03/14;N;B;10;40;57;59;135;7,3;102,6;135;4;13,3;23;0;23,5
03/03/14;N;L;56;29;26;42;180;11,35;104,1;135;3;11,74;23;0;22,8
03/03/14;N;L;23;44;12;17;112;10,4;105;22;7;10,92;24;0;22,5
15/08/13;N;L;71;31;40;55;270;11,2;102,88;315;4;12,4;25;0;24,7
07/03/14;N;L;14;41;33;3;180;10,3;105;45;4;12,5;24;0;24,1
07/03/14;N;L;7;30;1;10;90;10,35;107,5;135;4;12,63;24;0;24,4
31/05/13;N;B;2;41;51;32;0;6,75;110,21;45;5;13,71;24;0;26,29
31/05/13;N;L;26;35;35;0;112;0;102,9;292;3;12,55;16;30;14,46
20/01/14;D;L;29;8;41;4;0;9,55;0;0;0;0;0;0;0
16/03/14;D;L;29;8;41;4;0;9,6;0;0;0;0;0;0;0
04/03/14;N;B;12;44;57;40;90;7,3;106;45;3;12,48;23;0;24,1
17/02/14;N;L;8;36;3;31;0;10;105,2;135;3;13,29;24;0;22,8
18/02/14;N;L;3;29;2;27;0;10;105;180;1;13,25;24;0;23
08/03/14;N;L;15;46;28;42;225;10,3;104,9;0;3;12,83;24;0;22,5
20/03/14;N;L;23;47;37;40;315;8,3;104,9;45;5;13,07;20;30;21,5
20/03/14;N;B;10;43;2;46;270;6,35;105;225;3;12,92;24;0;21,35
27/04/13;N;B;30;53;34;55;292;7,35;102,2;315;2;13,33;9;0;8,9
15/05/13;N;L;12;28;34;5;180;7,3;103,8;135;6;13,77;18;18;17,9
03/10/13;N;L;15;54;42;27;0;9,5;103,5;0;6;12,58;24;0;22,4
25/10/13;N;L;71;35;28;50;60;11,45;103,98;45;5;12,39;23;0;21,3
02/12/13;N;B;37;27;43;0;112;6,3;102,9;315;3;13,39;23;0;19,8
31/12/13;N;L;14;41;36;22;292;9,55;105;270;6;12,03;15;18;14,6
20/03/14;N;L;46;39;41;31;270;11,65;105,2;135;4;11,25;24;0;23,9
23/09/12;N;B;23;34;37;58;115;6,5;105,2;90;4;11,6;2;30;1,8
10/06/12;N;L;4;39;4;16;22;11,1;105;180;4;12,04;25;0;24,58
02/03/14;N;L;52;9;26;53;93;11,4;102,9;315;5;11,79;5;36;5,5
01/03/14;N;L;31;36;14;49;112;10,4;105,1;90;8;10,67;24;0;23,6
05/10/12;N;L;68;40;21;29;150;11;107,5;270;3;12,1;10;0;12,1
05/10/12;N;L;29;33;41;56;225;9,9;105,3;315;3;0;25;0;24,8
21/09/12;N;L;15;6;37;55;216;8,97;104,2;0;5;13,09;17;30;16,2
07/10/12;N;L;32;46;42;49;225;9,6;105,2;90;3;12,84;19;0;15,1
08/10/12;N;L;75;7;9;58;157;11;107,1;247;5;12,5;24;0;29,9
24/09/12;N;L;12;17;6;10;315;9,85;106;315;5;12,04;24;0;24,55
11/03/14;N;L;18;51;13;0;180;10,3;105,1;0;4;12,75;24;0;22,7
05/10/12;N;L;25;49;38;8;202;8,9;102,6;22;4;13;7;0;6,23
07/01/14;N;B;84;40;24;18;315;7,2;111,5;0;7;12,67;24;0;27,5
06/01/14;N;L;79;14;9;56;0;11;104,4;0;3;11,67;0;18;3,03
07/01/14;N;L;79;5;6;55;202;10,9;105;225;3;13,92;12;30;16,27
04/03/14;N;L;6;34;45;23;225;10,3;98,1;270;8;6,92;24;0;24,5
04/03/14;N;L;20;49;8;25;135;10,4;105;22;6;11,58;24;0;22,25
13/12/13;N;L;88;39;27;21;135;11,5;105,3;135;4;12,4;10;0;10,45
17/12/13;N;L;51;29;25;28;78;10,73;101,9;135;4;12,04;24;0;21,9
08/03/14;N;L;24;44;59;4;270;11,65;103,8;225;7;11,67;12;0;11,95
08/03/14;N;L;2;30;1;15;90;10,45;107,4;270;3;12,78;23;0;23,1
09/03/14;N;L;18;7;56;4;225;11,7;104,4;225;5;12,52;25;0;24,7
16/05/13;N;L;33;25;42;6;247;10;103,2;247;3;11,67;24;0;23,73
13/03/14;N;B;50;17;26;46;187;7,2;101,9;0;4;11,96;25;0;23,5
13/03/14;N;L;1;49;50;3;225;11,65;103,3;225;2;12,25;24;0;23,65
16/03/14;N;L;50;28;26;58;45;6,96;101,5;315;4;11,5;2;0;2
05/03/14;N;L;10;16;43;32;180;56,65;104,8;270;7;9,79;24;0;18,5
24/02/14;N;L;54;4;22;29;112;10,5;105,2;90;6;11,42;24;0;23,39
